circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load,hour,day_of_week,month,temperature,humidity,area_type,population_density,solar_capacity,solar_generation,renewable_type,renewable_percentage
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,SAMPANBOLE,DOMESTIC,1,506,470.0,43777,485.04,7,6,10,30.23528011151143,71.73880800980604,urban,4961,129.73105296075755,120.46465208751225,solar,24.83602426346533
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,THURKAPALLY,DOMESTIC,1,10,10.0,784,36.0,22,4,2,21.5701887840193,40.86082093414696,urban,5371,12.803995281975437,10.4574167802205,solar,29.048379945056947
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,TKP GARDEN,DOMESTIC,1,226,223.0,14332,256.69,17,6,6,27.660348617745953,39.25394497747602,rural,7946,111.62787811021869,97.38522146909145,solar,37.93884509294926
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,TURKAPALLY,DOMESTIC,1,844,658.0,57219,880.14,1,4,12,27.43608719780233,89.54857248615909,industrial,8976,313.8554789652601,233.60718427737103,solar,26.54204834201048
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,YADARAM,DOMESTIC,1,446,406.0,34174,386.6,12,2,5,39.315830259631156,46.00651538771014,rural,8902,185.54506913267886,156.6824435008556,solar,40.52830923457206
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,AADARSH NAGAR,DOMESTIC,1,1291,1275.0,149844,2757.99,5,5,3,33.208630183205265,42.22606557411419,rural,9557,1078.9939681073045,773.2629576363673,solar,28.037192217389016
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,AMBEDKER NAGAR-1,DOMESTIC,1,652,617.0,67802,610.46,20,5,7,35.64366320493843,41.45899660277488,rural,1286,210.66750083934343,118.98061004260153,solar,19.49032042109254
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,ASHRAMAM G.RAMARAM,DOMESTIC,1,535,529.0,66929,1390.36,5,5,11,22.566641011961785,54.74121240434536,rural,2295,599.3673065058224,430.73166357964715,solar,30.979865903769326
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,BAKERY GADDA,DOMESTIC,1,837,798.0,79651,847.05,8,0,4,28.338537634853573,54.565069576225945,industrial,9607,411.7598657475595,334.78070696159557,solar,39.52313404894582
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,BALAIAH NAGAR,DOMESTIC,1,1283,1253.0,147212,2727.27,15,2,11,23.831056046144614,67.94997007070253,rural,4142,818.0376160007792,512.4623654759887,solar,18.79030552442511
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,BALAJI LAYOUT,DOMESTIC,1,1700,1685.0,333538,8121.72,10,2,6,37.20377956568276,36.21832144169186,urban,3830,2294.386446667217,1954.637831716955,solar,24.06679658639986
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,BATHUKAMMA BANDA,DOMESTIC,1,1060,804.0,71794,1126.96,6,1,9,23.04744750515601,68.12669459338497,industrial,6923,297.5248129825311,168.62830910603117,solar,14.963113961988995
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,BHAVANI NAGAR,DOMESTIC,1,1090,1050.0,135165,1565.95,9,3,12,28.777424380057184,57.21797398271714,rural,444,564.8284750114483,347.8542280583865,solar,22.213622916337464
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,CANNY LIFE SPACES,DOMESTIC,1,197,344.0,0,1192.0,9,5,6,21.07300563507508,42.45924560396818,rural,1493,405.8408065685563,350.1151022316646,solar,29.37207233487119
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,CHANDRAGIRI NAGAR,DOMESTIC,1,1000,915.0,110847,1027.98,19,3,4,32.68588588400877,76.69326335788459,urban,121,281.83518211366174,174.0061652968042,solar,16.926999095002255
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,CHANDRAGIRI NAGAR-1,DOMESTIC,1,1120,1047.0,112237,1153.02,17,1,10,29.638494998955217,58.443774539331486,rural,9508,480.2323344047077,391.1581390638018,solar,33.92466211026711
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,CHITTARAMMA DEVI NAGAR,DOMESTIC,1,920,902.0,108678,1549.04,23,2,2,29.95933544880223,73.02367447542254,urban,8247,448.08303907053056,382.18645297749185,solar,24.672471529301493
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,MANIKYA NAGAR,DOMESTIC,1,451,438.0,36162,484.17,19,1,9,22.032378211835525,85.2341744847335,urban,7260,206.7192613292477,125.30774080175166,solar,25.8809386789251
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,MANIKYA NAGAR - 2,DOMESTIC,1,628,627.0,66526,657.94,8,4,4,30.279623704341375,51.204286993159585,rural,1890,297.1694078005195,223.64313450994518,solar,33.99141783596455
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,MANJEERA APARTMENTS,DOMESTIC,1,175,174.0,33559,904.0,14,1,4,31.275669815651113,83.87426689398214,industrial,8276,415.7059969450599,403.6690858388201,solar,44.653659937922576
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,MODI APARTMENTS,DOMESTIC,1,723,708.0,119018,1306.0,3,1,2,39.256801733546645,42.02048902222122,industrial,4934,318.5851211205328,253.5627945243249,solar,19.415221632796698
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,MUDDAPURAM COLONY,DOMESTIC,1,612,609.0,53358,956.03,7,6,5,20.66445366571013,43.32782564612651,rural,9979,278.9519780854991,144.65155495578932,solar,15.130440985721089
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,N T R NAGAR,DOMESTIC,1,542,536.0,40855,528.8,8,4,6,38.45427218983126,69.82185373628373,rural,3466,188.91300991708627,112.90612960492221,solar,21.351386082625233
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,NEW QUTHBULLAPUR VILLAGE,DOMESTIC,1,407,398.0,37272,470.06,12,6,10,29.591289158631692,36.15790047569659,industrial,2234,213.2546845761245,194.08705492187752,solar,41.289847024183615
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,NEW VIVEKANANDA NAGAR,DOMESTIC,1,616,588.0,50789,795.48,8,3,6,24.202290509819484,57.28680055685599,rural,3346,254.80598049008609,188.2806516896415,solar,23.668810239055855
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,NVV NAGAR-I,DOMESTIC,1,914,905.0,89818,1221.91,3,4,3,33.3109216590245,42.829936493669294,rural,812,486.27165979097873,260.1341718976368,solar,21.28914338188875
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,PADMA NAGAR,DOMESTIC,1,2125,2108.0,302093,5355.09,16,0,12,30.341044345059196,64.25138059378719,urban,6862,1801.270232335869,1223.8620519337046,solar,22.85418269223682
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,PADMA NAGAR PH-2 EAST,DOMESTIC,1,682,673.0,85277,1805.0,15,1,9,24.535100328594563,78.40935001465576,industrial,7730,377.03640675825375,323.17604683466755,solar,17.904490129344463
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,PADMA NAGAR PH-II (MAIN ROAD),DOMESTIC,1,74,74.0,9155,196.0,14,1,7,32.53653691671134,32.54546758905687,urban,5779,57.80127114045484,50.404536439225346,solar,25.716600224094567
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,PADMA NAGAR PH-II SOUTHSIDE,DOMESTIC,1,1040,1034.0,154649,3313.75,2,6,3,29.465245503697563,54.798601130969985,industrial,7248,1415.0244308839276,1123.3547009433555,solar,33.89980236720802
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,MASIREDDY PALLY,DOMESTIC,1,142,126.0,9847,106.17,19,3,4,33.78029236723907,73.84035686819419,urban,5708,44.4945657989507,38.96846292549481,solar,36.70383623009778
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,MUDHIRAJ BASTHI,DOMESTIC,1,294,293.0,27308,268.89,4,6,7,33.781538562587855,50.53525816921186,industrial,6225,125.06043779992102,89.05467022579187,solar,33.11936859897797
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,MUDIRAJ BASTI,DOMESTIC,1,275,272.0,25028,212.72,22,2,11,29.456306380218084,32.502363155848876,industrial,8697,80.37951409608299,59.33846163248831,solar,27.89510230936833
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,MUSLIM BASTHI,DOMESTIC,1,211,209.0,21243,229.48,4,4,8,27.815924218432833,65.48281882966405,urban,7708,98.66086252238152,70.54705720406386,solar,30.74213753009581
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,NUTANKAL HV,DOMESTIC,1,2,2.0,1793,50.32,19,2,6,21.264884828540353,37.209871269264326,rural,7093,16.33133711520812,10.555057385945792,solar,20.975869208954276
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,NUTHANKAL,DOMESTIC,1,887,833.0,61079,719.35,14,0,4,29.876931959216858,52.19518215175979,industrial,7685,219.33722579519642,180.97247992096337,solar,25.1577785390927
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,NUTHANKAL AGL,DOMESTIC,1,29,344.0,0,16.2,17,4,12,24.86230058176856,89.43199130201867,rural,3706,4.891612156598921,4.06688492928358,solar,25.104227958540616
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,"RAGAVENDRA NAGAR,ATHVELLY",DOMESTIC,1,872,857.0,94037,1822.96,14,0,2,21.064949292513028,53.88119812829011,rural,3181,451.57154314147994,420.92227368217493,solar,23.09004441579491
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,RAGHAVENDRA NAGAR 2,DOMESTIC,1,538,528.0,52193,921.14,1,0,10,26.607604608748705,80.5714167766476,urban,3991,305.20643267076827,201.27335493327283,solar,21.850463005978767
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,ADRAS PALLY,DOMESTIC,1,1,1.0,0,3.0,12,0,8,21.749380374556104,81.58837406258249,rural,4507,1.329640752417844,1.0915666393261239,solar,36.38555464420413
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,ADRASHPALLY,DOMESTIC,1,712,658.0,56498,576.5,3,5,1,31.59483645857138,45.7698701694067,rural,8186,117.4008991965268,78.81606651901953,solar,13.671477279968695
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,ANTHAIPALLY,DOMESTIC,1,468,433.0,35474,563.64,9,4,9,30.07338129426153,65.73029879163425,industrial,8429,209.93718541085977,199.9707327483292,solar,35.478449497610036
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,BABAGUDA,DOMESTIC,1,451,415.0,32194,396.49,12,4,8,35.84857994792175,86.84751983217595,industrial,7296,99.86252148950261,66.12566402557937,solar,16.67776338005482
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,BHOOMRAJPET,DOMESTIC,1,896,785.0,73421,775.39,9,5,3,25.35267087278499,66.37995783619344,industrial,1164,328.1869737693856,293.42810649074863,solar,37.842647763157714
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,BOMARASPET,DOMESTIC,1,7,5.0,3040,106.43,8,3,10,27.430581309400054,78.795260090512,rural,6031,25.76294345867639,23.615268627888785,solar,22.18854517324888
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,BOOMARAJPET,DOMESTIC,1,1,344.0,0,0.26,7,5,4,33.779007772768125,57.753775387639706,industrial,5248,0.06479553632684236,0.04404148903053917,solar,16.939034242515067
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,DEVENDER NAGAR,DOMESTIC,1,854,755.0,83529,958.99,2,1,10,39.85889040463023,73.15964403607028,industrial,2775,204.05803202953567,123.71536350981333,solar,12.900589527504284
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,DEVENDER NAGAR DOUBLE BED ROOM,DOMESTIC,1,145,145.0,14643,293.0,15,2,4,38.08339514892909,31.311119602228125,industrial,4245,97.510769391209,52.34939350947743,solar,17.866687204599803
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,DOUBLE BEDROOM KAISER NAGAR,DOMESTIC,1,830,830.0,64662,1846.0,13,2,2,30.416497968869557,77.24840751159341,urban,4692,727.8139181082126,695.3015573903045,solar,37.66530646751379
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,DR B R AMBEDKER NAGAR,DOMESTIC,1,631,567.0,57058,585.52,8,0,12,33.55894591733228,70.31096600152175,rural,9335,167.8316719545317,138.79503116170514,solar,23.70457561854508
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,DWARAKA & MALLAREDDY NAGAR,DOMESTIC,1,1416,1414.0,171010,3850.96,20,4,11,30.638446531519584,51.53092455636485,urban,4898,817.994181222537,744.3155471775653,solar,19.328051892971242
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,G.RAMARAM VILLAGE,DOMESTIC,1,992,939.0,102278,1678.01,10,4,10,28.696110638089245,55.01915462388429,urban,4203,805.0990318263024,651.4957752265573,solar,38.825500159507826
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,GAJULA RAMARAM,DOMESTIC,1,1,344.0,0,1.0,2,0,5,32.04595379076593,49.59683440714269,urban,1852,0.45815561413269507,0.2656525038358072,solar,26.565250383580718
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,GAJULARAMARAM HANUMAN TEMPLE,DOMESTIC,1,514,498.0,64656,880.48,4,1,12,27.729984506511414,61.4571951463057,industrial,1223,298.34519897488616,194.45772217191154,solar,22.085421834898185
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,HANUMAN TEMPLE,DOMESTIC,1,901,850.0,98626,1023.89,9,2,3,25.603767114821213,36.52053805161052,urban,1423,457.6616017860995,306.06319690649866,solar,29.892195148550982
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,HV GAJULARAMARAM,DOMESTIC,1,170,157.0,152985,2088.56,12,5,12,34.1134780560337,80.69489630709336,rural,4979,919.6968165219588,657.819335246594,solar,31.49631014893487
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,PADMA NAGAR-I(KALYANA TIRUPATI,DOMESTIC,1,438,435.0,70845,1203.74,3,3,11,37.439468257613925,58.68322070911027,urban,1192,443.56148443645355,233.38147445508102,solar,19.388030177204467
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,PADMANAGAR PH-1,DOMESTIC,1,704,693.0,80682,1694.77,23,6,1,25.76048612101297,32.586130699841085,urban,3552,606.8049357324676,506.7185938986983,solar,29.89895938084214
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,PAPAIAH YADAV NAGAR,DOMESTIC,1,553,553.0,63652,621.54,12,1,2,34.13783235477774,63.17770445141711,rural,6896,245.6993992014643,156.0915866038683,solar,25.113683206852063
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,PAPAIAH YADAV NGR (SCHOOLSIDE),DOMESTIC,1,379,379.0,46800,453.53,11,4,11,28.680380073825013,85.83102814571289,industrial,6059,188.95833533585807,139.83739276569884,solar,30.83310757076684
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,PRASANTH & VIMANAPURI COLONY,DOMESTIC,1,755,742.0,111161,1563.18,4,6,12,26.041700743691614,35.24763036388145,urban,2532,697.5560426983052,369.58882516111413,solar,23.64339520471821
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,PRASANTH NAGAR & RUKMINI ESTAT,DOMESTIC,1,508,502.0,54197,791.26,9,0,7,32.422219570863746,37.39155392203233,rural,6775,294.62401008388895,249.99900775521942,solar,31.59505191153596
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,PRASHANTH NAGAR-1,DOMESTIC,1,673,667.0,69118,852.48,23,2,1,38.788289244883075,53.230996982896514,urban,8956,361.34435108571915,279.65225032317113,solar,32.804552637384
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,PRASOONA NAGAR(PARK SIDE),DOMESTIC,1,675,672.0,76955,1050.91,8,6,12,27.03382962653508,74.13745564408994,urban,1496,268.7053806800679,255.95793367012305,solar,24.355837671172893
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,PRASUNA NAGAR,DOMESTIC,1,1400,1388.0,173400,2242.46,19,0,2,35.18958604359442,66.2773162245208,industrial,8123,950.4370191285211,568.9544182997867,solar,25.37188704814296
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,RAILAPUR,DOMESTIC,1,566,549.0,51067,550.12,6,4,10,26.293961649545274,57.47756941990401,rural,1564,119.61937469492585,117.08972406707682,solar,21.28439687106028
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,RAILAPUR AGL,DOMESTIC,1,12,344.0,0,4.54,1,0,7,36.07736762363216,89.56475345626197,urban,8216,1.8048216553771343,1.7198543865952476,solar,37.88225521134906
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,RAILAPUR HV,DOMESTIC,1,1,1.0,0,5.0,21,5,1,35.19969448788471,41.147596989296474,urban,5311,2.068755046090578,1.340271316490459,solar,26.80542632980918
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,RAILWAY COLONY,DOMESTIC,1,116,112.0,8984,121.48,23,6,7,35.312655432501856,79.30540769543678,rural,6817,59.55729923137317,56.52017179294311,solar,46.52631856514908
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,RAVALKOLE,DOMESTIC,1,1066,1022.0,86346,1076.22,22,6,8,39.954161360038135,37.430217053885634,urban,7831,351.4231811546255,227.01417982029122,solar,21.09365927229481
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,RAVALKOLE AGL,DOMESTIC,1,62,344.0,0,28.8,6,2,11,22.81035143612829,40.77642157658168,industrial,7978,6.745389898895715,4.505949802136292,solar,15.645659035195457
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,RAVALKOLE HV,DOMESTIC,1,3,3.0,795,45.0,7,0,2,27.776784662453895,47.72665593441083,rural,3933,13.517598781786711,12.902635194735195,solar,28.672522654967104
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,RAVALKOLE THANDA,DOMESTIC,1,374,354.0,29367,409.17,6,2,4,32.61624333316831,82.38574313219183,industrial,6510,133.29040225775708,119.13560246085854,solar,29.11640698508164
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,CELEBRITY,DOMESTIC,1,162,162.0,24822,831.06,20,6,7,31.80950944887087,56.65234375317763,rural,632,358.1837177247411,258.1028846063008,solar,31.057069839277645
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,D M C,DOMESTIC,1,75,70.0,6106,101.53,22,0,1,35.61266169212428,53.74712467770637,urban,4392,25.978632389282552,14.466015415829416,solar,14.248020699132685
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,DEVARA YAMZAL,DOMESTIC,1,96,344.0,0,78.9,13,0,6,20.938191634917533,59.44354747724835,rural,7824,19.799347171553492,14.48576772799565,solar,18.35965491507687
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,DEVARAYAMAJAL,DOMESTIC,1,145,96.0,19863,949.68,18,2,5,34.101023375485624,67.85437992446106,rural,3280,252.55480471223905,232.8856292042863,solar,24.52253698132911
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,DEVARAYAMZAL,DOMESTIC,1,1243,1166.0,119740,1669.83,4,5,11,34.75447913244679,55.409650081745056,rural,3966,449.6529177649967,357.9076031156397,solar,21.433774882211946
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,FRIENDS COLONY,DOMESTIC,1,1165,1145.0,98080,1542.89,22,0,6,21.222022319026962,87.75190130967795,urban,3845,736.1682807224221,385.930853616146,solar,25.013504113458897
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,HANUMAN TEMPLE,DOMESTIC,1,726,716.0,60860,717.76,17,5,8,30.773647144637273,38.12051459058277,urban,2709,178.0824811243065,125.41116929788821,solar,17.472577086754377
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,KESHAVAPUR,DOMESTIC,1,1,1.0,0,5.0,19,1,11,24.89985408978159,58.53997825663404,industrial,7505,1.6194926341597808,1.3764804605548857,solar,27.529609211097718
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,HV MAHADEVPURAM,DOMESTIC,1,32,27.0,29823,412.0,11,3,11,36.032545227426596,54.9259834864112,industrial,3880,132.24678432122127,124.40133834663393,solar,30.194499598697554
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,INDIRA NAGAR,DOMESTIC,1,1281,1214.0,138779,2064.06,22,1,1,20.99227212387509,71.56240906700724,urban,7703,491.8089246782622,486.14341725092237,solar,23.552775464420723
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,INDIRA NAGAR-B,DOMESTIC,1,612,578.0,61238,651.73,16,3,3,22.923282945919304,87.7850016147039,urban,6114,151.6517301096399,139.27250965798612,solar,21.369663765360826
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,JAHANGIR BASTI,DOMESTIC,1,982,942.0,103291,946.96,12,1,11,22.089075425797454,47.30477246430986,rural,5190,447.8528712531137,419.1092886211924,solar,44.258394084353334
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,JANANI SCHOOL,DOMESTIC,1,833,781.0,88497,886.76,1,3,9,21.304354109031685,87.3195902345172,urban,7345,399.8506166826968,242.9170912647753,solar,27.393780872476803
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,JUNRUM QUARTERS,DOMESTIC,1,286,279.0,21900,310.92,12,0,12,32.00147326034742,79.66197792581536,industrial,3304,149.2317453830107,138.7816346996199,solar,44.635801717361346
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,KAILASH HILLS,DOMESTIC,1,844,837.0,135451,3601.0,6,2,8,37.37093845123071,78.6286747123092,urban,495,1062.7884370488462,1023.6583067241544,solar,28.42705655995986
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,KAILASH HILLS - 2,DOMESTIC,1,506,505.0,91130,2383.0,9,2,4,30.219462493290756,34.38455697643681,industrial,624,852.996360201955,696.9825778751823,solar,29.24811489195058
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,KAISER NAGAR,DOMESTIC,1,1361,1103.0,104941,1552.05,22,4,11,24.211630438283667,86.43500715848822,urban,4542,429.5030567485032,319.43434342092354,solar,20.581446694431467
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,KAISER NAGAR-1,DOMESTIC,1,909,712.0,76157,960.1,5,3,10,26.875925369839432,80.3356707869811,urban,935,304.8999926283091,276.14415591029706,solar,28.762020196885434
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,Q PUR VILLAGE (01),DOMESTIC,1,468,445.0,37011,571.21,2,4,9,27.20732444140108,71.0749874653567,rural,3061,250.33099360666188,202.40558850208402,solar,35.434531696238516
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,QPUR VILLAGE AUTOSTAND,DOMESTIC,1,630,607.0,57511,786.27,2,5,7,29.032707953285918,37.671554336121716,industrial,9908,269.59774874820795,246.3648755581167,solar,31.333368379579113
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,QUTHBULLAPUR,DOMESTIC,1,230,226.0,28600,397.0,17,5,2,28.410767318998452,55.20223555673881,urban,4394,92.4527845851717,67.09388603008443,solar,16.90022318138147
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,QUTHBULLAPUR VILLAGE,DOMESTIC,1,320,274.0,27345,353.66,10,4,1,33.423025047817525,80.41369535178748,rural,6481,71.07044841331462,41.871597059665724,solar,11.839506039604625
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,RAM REDDY NAGAR,DOMESTIC,1,538,538.0,64470,619.2,21,3,1,26.798243420730202,56.25188259503554,rural,1777,167.70585525485433,160.79627230182584,solar,25.968390229623033
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,RAM REDDY NAGAR-II,DOMESTIC,1,373,373.0,48459,429.02,19,2,3,33.25930785623772,56.187310112582615,industrial,5740,109.3839790322923,107.65377581633564,solar,25.09295040239048
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,RAMAKRISHNA NAGAR,DOMESTIC,1,212,199.0,19910,227.42,4,3,10,30.935469019901294,46.20754847305092,rural,9722,99.66130354401723,98.30335347928705,solar,43.22546542928813
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,SHA THEATRE BACK SIDE,DOMESTIC,1,861,854.0,84171,974.96,18,5,2,20.970176941019872,33.07129505586107,industrial,1793,389.97288025264226,381.32080727575647,solar,39.111430958783586
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,SHIVA REDDY NAGAR,DOMESTIC,1,277,275.0,25721,325.64,21,0,4,38.39344168432921,60.780228782175556,industrial,360,147.0239235185487,109.80180390190924,solar,33.71877039120171
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,S C COLONY,DOMESTIC,1,509,506.0,42491,513.74,18,4,8,23.55914787149508,76.46816961305305,industrial,6998,167.28862446294823,136.25175953809875,solar,26.521539988729465
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,SAKET ENGINEERS,DOMESTIC,1,311,310.0,62257,1757.6,14,4,5,29.030577118783718,38.76428130424992,rural,6973,659.2588948563614,619.9361844245886,solar,35.271744675955205
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,SAKET PRANAMAM,DOMESTIC,1,339,339.0,29359,1439.0,15,5,5,38.95194402456734,83.62665403536371,rural,6567,467.9746891471253,239.43764008530405,solar,16.639168873196947
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,SHESHADIGUDA,DOMESTIC,1,194,192.0,16628,133.7,23,3,6,24.94666402870416,63.317039103134896,industrial,8894,35.61236909181591,20.69655245034196,solar,15.479844764653675
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,SOMARAM,DOMESTIC,1,337,330.0,29654,303.24,8,4,12,20.44329097079721,78.73793283743657,rural,8464,118.04593347988862,68.76125507995434,solar,22.675522714666382
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,SOMARAM AGL,DOMESTIC,1,14,344.0,0,26.12,3,2,5,29.80099649854824,70.02239235771562,rural,457,8.269021629485495,5.046490744998042,solar,19.320408671508584
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,SOMARAM HV,DOMESTIC,1,4,4.0,529,30.2,14,4,5,24.478623920804264,38.09673740807462,industrial,6238,8.298929982781104,5.832033050838917,solar,19.31136771800966
